lyft_id,message
1322081875203461452,"Call me, I have a few questions  6047648891 ; I want to use a Dodge Grand Caravan that has advertising on the vehicle. Can I use it as is or do I have to remove the advertising ; The other question is; does your app have GPS that gets programmed automatically to where I have to take the ride share customer ; Thanks ; Not at this time, I'm looking to get class 4, I understand you offer classes thru Valley Driving School in Langley ( Metro Vancouver). I would be interested ; Thanks, just did ; I have seven seat belt van. When going home from work , my family and I occupy three seats. Can I give ride share at that time ; Can you drive for more than one ride share company"
1326133438884012990," in going to the seminar tomorrow night in Surrey.  ; Hi Taylor,   I have an outstanding drivers record but I don't have a class 4 licence. Is this something Lyft would help facilitate? Also I was interested"
1342528330304086918,"I was just looking into it, but I just dont think it's for me."
1150391881433732058,"Hi there, just wondering on a status update if available. ; I have been interested in partnering with Lyft for quite some time after using the service in the US. I see this as an opportunity to get in on the groun ; d floor of the ridesharing industry here in BC. Also, being involved in the auto/insurance industry myself, I am uniquely positioned to be a key resource ;  to other drivers.  ; Initially, I plan to drive 3D/week but will see how things pan out. One thing though...I had a bit of an issue with signing up with a new driver code. I  ; was wondering if I would still be eligible for the new driver bonus in Vancouver?  ; The basic please would be awesome. Thanks for helping me out with this."
1325424742955701238,Hi unfortunately I find out I've no car to be accepted on this time but hopefully soon as I get good car I would love to join thanks for consideration ; http://www.fairviewplasticsurgery.com/just-for-men/male-cosmetic-genital-surgery/penile-lengthening
1328831231127831158,Hi Taylor ; Re: Lyft application - I will NOT electronically transmit my SIN (prior victim of identity theft)  - do you have a local Vancouver office?
1330042130442914636,"Hi Taylor ; You there? ; Im getting my vehicle inspection done on Thursday. Thats what causes delay on my application. ; Just wondering, i can still be a driver with a class 5 license right? ; Is there any difference between class 5 driver and class 4 driver?"
1321100495848622858,Hi ; No ; Sorry i register for langley but my home is close to surrey can i change class to surrey?
1306956659616271002,"Hi Taylor, I still haven't taken the class 4 drivers license course, but will shortly. Is there any driver school you recommend, or get a discount at?"
1308869503787524548,Is there a way to verify this from lift before I click a link from an unknown number?
1341072172599861652,Hi Taylor I think I have to wait for to get ahold of you next week to finish the application. I will text you next week ; Thank you
1314268615213840450,Hi how are you guys ; No my car is 2009 ; No I don't have a family around me here ; Yes you drop it out
1340761693897560704,Hi Taylor I was not applying to be a driver sorry for the confusion I was just trying to set up a profile to be a Lyft user
1334828276937173508,"I waited to learn the driving sign ; What l,m saying that l,m trying to study the driving test. ; Yes ; A small second hand jeep ; Yes"
1341447454039208874,Hello Taylor I have an appointment to get my car inspection on Thursday ; I believe I didn't finish the application due to car inspection ; Yes I will ; Right now I have class 5 ; I see lyft provide or pay for the class 4 license exam is that true? ; That's sounds great ; Thank you for the information ; Can I ask some question about pay Structure ; Just wondering how much does driver make per ride ; Is it a percentage base on cost or is it fixed amount? ; Actually please discard that question ; It's okey ; Sorry about that ; Is there an app or site for me to upload the inspection paper?
1310946497842287018,Hi Tylor. I have completed my background check a while ago but it seems that is still in pending status. What are my next steps?
1294416140066378336,Hi ; I am at the process of getting my class 4 done ; No
1322451642829342882,"Hello. Unfortunately my Mazda Tribute is 2005. In brilliant condition but too old for your service. :( ; Thanks again, but I’ve had this vehicle since new and the only thin ; g I’ve ever had to do to it is a tune ups and tires.  I won’t be re ; placing soon. 😊 ; Why the age limit?"
1346767680644119106,"Hi Tayler , I am going upload documents tonight so if I need help I will let you know. Thanks"
1325570704739984000,t in as well.  ; I sent in my Commercial Drivers Record last week so I'm waiting for that to get approved. After that I'll go in and get a police report done and send tha ; Yes I emailed it ; I emailed it to bc_docs@lyft.com ; If there's a better way to send it to you let me know. I don't know why the Lyft app doesn't allow a photo of the Driving Record to be uploaded. ; At ICBC I can go online and they send it to me I have a copy on my computer that I downloaded and a photo of one that I printed ; Oh great thank you. I'll get my police check soon and send that in as well. ; Ok will do. On the Lyft app it says commercial driving record with a green check Mark. Right above it it says commercial driving record in process.
1341138237453767480,Hi I have downloaded this app by accident. I am  not a driver I am passenger:) Is it possible to terminate this account?
1310899779387523276,Hi Taylor ; Not yet
1318865013435957756,I don't have commercial driving license
1327100179676807746,Hey please don't text me anymore you guys already said that my vehicle is too old to drive for Lyft
1329149511493212590,"I'm planning to use my son car mazda 5,2010 I don't know is still ok if your accept it"
1309514625934027630,Ok ; I have a class 1 license.
1141886241750144726,55943 319
1341815125573697782,"Hi Taylor, good morning. Thank you for the reply. I'm in the process of switching my 2004 vihecle into a newer one to meet Lyft requirement. I'll complet ; e the application as soon as possible.  ;  are met. Thanks for your help, talk to you later😄 ; this Thursday). I'll complete the application once all requirements ; and Class 4 license, which my road test is scheduled for the 28th ( ; I've checked all the requirements, only things left are car change  ; Hi there, I've got class 4 license now and will continue to proceed with the application. By the way, can the vihecle be insecured under someone else's n"
1326107164416084282,I haven't finished it cause my car is a 2009 civic ; It runs really well and is in perfect condition but is a year older then what Lyft wants ; Than sorry
1314141314221617280,Hi Taylor ; I have class 5 yet ; Yes i am planning ; Thank w ; You
1322183300839565842,"Sorry my vehicle is 2004 and I'm still on N, I don't think I can afford renting a car to drive so this might not work for me"
1320566542657706016,Unsubscribe me please ; I am no longer interested
1334004256554564308,"Hey Taylor ...thanx 4 response, I wanted to join as driver but I have only class 5 license so keen to know that can I drive lyft??"
1322937506416501266,Hi Taylor  Yes please help guide me through this confusing pricy ; Process ; Hi Taylor  I presently hold a class 3 licence with Air Brakes endorsement. I have been driving for over 30 years and have a stellar record. ; I'd like to ask a few questions before we proceed. ; How do the rates work? Per hour? Kilometres? Per trip?
1324324305466802704,Sorry. No longer interested.
1322814332584454668,"Hi taylor, just in the process of buying a car. Anita. ; Thanks!"
1170820359841422222,I am trying to get class 4 lisence
1306892119571847200,Hi Taylor will get back to you am working on getting a car for my self  that is good snd will meet the requirements of the platform ; We will keep in touch ; Am working on it will keep in touch ; I already have a class 4 licence for many years. I am looking at getting a decent vehicle. For the job and clearance shud not be an issue for me.: ; Any leads for getting a decent upto date used car? ; Thank you ; I wud like to know my commitment before I go ahead how much can a d ; river make within a week net Thank you 🙏  ; I wud like to be reasonable in committing for a used vehicle ; And are they busy all the 8 hrs of the day or so or how many hrs are they putting driving around?  Thank you ; I think I should  rent a  small 4door SUV for trial purposes 🙏
1334101481923731458,Texting
1303595809292182222,Hi Taylor ; I received an email few days ago informing me that docs are approved by lyft but i still see the progress in lyft driver app as 60%. Please guide me thro ; ugh to make it to 100%
1321655334133809226,"Sorry, not interested"
1344817185984948496,Please remove me from list
1332510879766868236,Need to know more about who's paying for record searches ; Yes ; Class 1 ; With limousine and trucking experience
1343952575907082534,My car 2009 and it says it's too old
1327017012341688434,ame thing thank you ; Taylor do we need an inspection report for a 2010 automobile. Also left is giving me seven hundred bucks starting with their company do you guys do the s ; Left is lyft
1322795971770348408,Cancel
1316993296198185694,Hey ; I have class 4 licence with new car ; But it's just the inspection thing that I don't wanna to pay for ; If you guys cover my inspection fees I would more than happy to join you guys  Thanks ; I wanna to refer my friend as well can u send me the link please
1320756984424044578,Hi I'm still getting my class 4 license
1330708656282141636,Hi I have a class 2 also 2017 Dodge Ram with full four door and 6 seatbelt when I enter make of the car under model name is not there my truck is brand n ; ew with more leg room then Lemo. Last year our family of four went for 3 weeks vacation I had a hard time finding taxi to take us to airport because we h ; ad 6 big luggage's my truck would of make a excellent ride share for this kind of situation  ; Ok thanks ; No I do have a class 2 do I need a extra insurance even if I drive part time
1318692346569259792,Hi. I need to find tome to get that done. Is lyft offering a complimentary course for drivers wishing drive for them to get their class 4?  Read it in th ; e paper but no info on your website
959258237518109392,Hi  I am still trying to get driver license 4 as soon as I get it will tex you. Thanks ; Thanks
1220442481396339700,Disregard please. I was just looking for updated info on when your service will be available in Vancouver. I come here occasional from Orlando where I use both Lyft and Uber there.  ; Cool I'm going back to the US on or about 6 or 7 of Jan and will use Lyft from Surrey to the Vancouver airport. So put me down as a one of you first time customers. Bob.  ; Will my US Lyft app work in Vancouver when you start operations. If not how do I request service from Surrey to the Vancouver Airport in January.   ; 👍
1346786655625685024,"Currently, I own a 2017 Lexus RX350.  Wondering which class of vehicle belongs to? ; I get my class 4 license in two weeks. ; Can I use my wife's car as a secondary driver? ; Does  Lyft cover the car insurance when the customer is in the vehicle?"
1065702557965760638,"Hi there, been super busy with regular job. Have not had time."
1320667447150275492,How much do you pay? ; I don t have a newer car imgonna go drive limousine instead i d be making 35 per hour thanks ; Can you tell me at least what do you pay? ; That s why i m not interested you van t even answer a simple question
1330591340463708716,"Hi Taylor's, applied for my class 4. Test is early December"
1016282098284183138,Sorry it doesn't pay as well as I'd like
1281325419791141652,Not interested
1328074626681756194,"iving for you guys,as for the application do I enter my class 5 license?  ; Hello Tylor, I'm in process of getting my class 4 license, yesterday I went for my knowledge test but sadly I failed, but I simply can't wait to start dr ; Of course but I have to wait 7 days which is next Wednesday, I'm so excited about this as it will a lot of opportunities for me and my family . ; I have two jobs at the moment, so I'm missing a lot of time away from my family so I'm hoping once I start with Lyft to fix my schedule in a way that won ; Hello Tylor , I've e-mailed you guys regarding pre-trip inspection training thrue Valley driving but so far haven't heard anything, I just passed my know ;  pre-trip inspection training thrue driving Valley because I have my road test on the 25th of November and I'm hoping to pass from first time to be in ti"
1331435902205325556,Hi Taylor ; I have my driving test on December 17th ; Sorry December 16th ; Yes ; Did you get the picture.?
1007150818016636078,Thanks for your follow up  but I have decided not to be a driver. I have used Lyft several times in US. Do you have a start target date in Vancouver?
1343938915037489638," does Lyft book the inspection? Thanks  ; Hi Taylor. Just a question about the commercial vehicle inspection. Do I go ahead and book the vehicle inspection then upload the report to my account or ; Excellent, thanks"
1341868884179853698,"Hi sorry, I actually signed up in the wrong area. Can you delete the application"
1311900292037395152,"Hi Taylor, I currently have a car under 2010.  When I upgrade to a newer car, I will reapplied.  Thanks, Dennis"
1245677490287919880,Ok ; Only class 5
1340988395190684130,"I am kind of hesitant in giving my SIN ; How will I know that this is true? And not scam? ; Thank you so much! Do I need to bring my resume if I will come to the office? ; Ok , I will come there this afternoon. ; Thank you also, I am also look forward to seeing you! I am just scared to give my personal information specially my SIN over the phone. Hope you understand!!"
1266430190793464516,he same when I drove for Lyft in Los Angeles ; Hi thanks for your response. Can you please let me advise me if I can use my car 2001 E320 4 door sedan in excellent shape for driving for Lyft. I used t
1339775824973938960,"try to go in one day and wait for a cancellation to take the test earlier.  When do you think Lyft will start in Van? ; Hi I'll be completing it soon because I still need to get a class 5 and 4 license which might take a while as there's a huge waiting list.  So I'm gonna "
1329652814383386814,"Hi Taylor! I was looking to apply for Lyft, but unfortunately my car is a 2008 model, not a 2010 or newer car. Its a great car and runs really well. Shou ; ld I still apply? Or will they just reject my application straight out? ; no there isnt :("
1329954253557373760,Ok I will later ; I'm Driving  - Sent from My Car
1331347794334843074,I would be interested however I have an older vehicle
1324715121389281678,"riteria....and I definitely want to work with lyft ; Hi Taylor,  I have to get my class 4 license.....I am booked in lyft's info seminar in Nov....so I will apply when I get   all set up....I meet all the c"
1312843497978954138,Thanks but I've changed my mind.😊
1047946958056563860,Hi ; When are they starting in Vancouver ; I'll have it done next week just waiting on seeing when it's all going to start ; Don't want to add the extra insurance if it is going to be awhile ; Any updates
1324419438965586936,Hi sorry I can't apply ; I only have 4 seats including my seat so 3 passengers
1300587459591246028,Hi ; Yes some help would be great. What are my next steps for the driving record?
1311262008571494672,Im working in my class 4 license 😢 ; I did signed up  :) thank you
1311545668999320564,"Hi ; Car is on my wife's name so how it will work? ; Ok so what we need here? ; 2012 Honda civic ; Yes i do have class 4 licence. But they haven't disclosed the insurance policy yet. The big question is how much would be the insurance for ride share ve ; hicle? Would be that affordable? ; I think in BC it's different so please verify ; I don't think it gonna be similar. Let me know whenever you get anything official, thanks ; Sure"
1348034931318264642,"Hi Taylor, Thank you for your message. I accidentally made my application. Please cancel it and give the opportunity to others. Sorry for the inconvenience."
1324723251717241250,Hi ; I have class 5 ; But will get class 4 soon ; No ; How do I go about it? ; Ok thanks ; Is this training for 1 day or one week section? ; How much to rent a vehicle?
1338206653713150274,Hi Taylor ; I do have questions ; I have a 2007 bmw ; It says my car is too old to be a driver
1338786281121904652,"Sorry, don't want this work anymore. Thanks Michael Lewis"
1149699122284702416,Yeh ; Would Lyft start in lower mainland ; Abbotsford or maple ridge
944824472722416844,"Hi Talylor, i have a question for sign up bonus first. How sign up bonus of 500$ works? "
1323030888781986024,Hi ; I have class 5 licence ; Sounds good
1311404686221459494,Cancel
1130770406207866710,Hi Taylor. I'm trying to sign up as a Lyft driver. I have a valid Class 1 commercial drivers license. Does this qualify me to drive for Lyft in B.C. or d ; o I also need a class 4 license?
1314001323716846014,Hi Taylor i need help to get class 4 ; Is valley driving school giving class 4 classes for free? I need help with knowledge test. Is there any cheat sheet  for knowledge test?
1308904742431084910,Yes can I set up a call tomorrow to go over few things ?
1339675395732732026,Sorry not for the time being. ; Ok thanks.
1304954524211898460,Unfortunately my vehicle is 2009 which makes me Ineligible
1321781857049869268,"Hi, I'm out of  Canada at this time..I'll be back by mid December. I don't have my class 4 yet ; Ok thanks"
1269067404971883068,I will just out of town right now. Will be back on Monday
1228314633178153082,"hi Taylor, I would like to confirm if a photo of my yellow sheet (the temporary licence you receive from ICBC when you 0ass the class 4 road test would b ; e accepted? It will take a few weeks to receive the actual licence but I don't want to delay... "
1188656351329805014,I havent class 4 licence please delete my number for newsletter list
1327302427294609630,"Sorry I thought this was for ordering a Lyft ride, not a driver application"
1312251745062105134,how i sent on the app but you guys didn't accept ; yes
1322614184765581744,Hi Taylor thanks for contacting me. I got stalled in my application because I am a class 5 driver and have a 12 year old car. But I am willing to get a c ; lass 4 license and buy a newer car. ; No I dont. Will check out your link
1334073587804784728,Hi Taylor   I am looking for a new vehicle buying or leasing one hopefully get one when Lyft going to start providing a service. ; Yes I have a class 4 unrestricted
1314012674577050102,"I'm not sure if i will pass the criminal record check, there's no point for me to apply or send you a license ; Ok how much does the background check cost? I won't be able to do it until after the 11tj"
1056474228733981084,"I'm not applying for driver. I just wanna get updates when Lyft will start serving vancouver ; BC government has been delaying for years due to pressure from taxi drivers. So I'm assuming it will be NEXT year, which is what they've been saying ever ; y time, SOON or NEXT YEAR  !"
1084272372457773438,Hi Taylor. Waiting to get my class 4.
1348966717401577784,"Hello Taylor ; Sorry I am not,I think I am on the wrong side, but I am looking for the delivery with the class 5,and choose my time ; Not now ; Okay"
1334115865911035932,Does car must be registered in driver 's name ?
1192646548607113406,"Hi Taylor, just going to get a new vulnerable sector  with the right birthdate. It was a typo error ; Having the flexibility in my lifestyle and to be my own boss ,also meet new people ; hoping to go fulltime ; in not sure yet ; Busy cleaning up the last of the leaves in the yard ; 7-8 years ; I venture everywhere. Mostly the lower mainland"
1335486251560214914,"Hey I was just wondering if lyft lux is going to be available in vancouver.  Thanks ; vent been able to get an answer as to whether that will be accepted or not ; I'm planning to get a 2015 lincoln mkz hybrid, provided my driver abstract is accepted which has a 3 day driving prohibition on it from 2 years ago. I ha"
1307223153926172738,I'm not applying to be a driver. Please don't contact me again. Good luck filling your fleet. ; Yeah I don't even own a car. I was just looking out of curiosity. Can't wait for you guys to get going here.
1313959429768694058,Nope. Don’t need to do anything. Any incentive on starting with you?
1334111643958754008,Good afternoon so who pays $100 for police 👮‍♀️ check? ; Hello 👋 ; Hello can you help me?
1308831699920580892,Working on it.
1322295984233323246,"n't work as previously thought 💜 ; My car's too old, and I don't want to rent from your pool, sorry wo"
1324399160824625176,Hi Taylor! Just wondering if when will it launch here in Vancouver?
1314058278858279450,Hi i cant do it anymore im on disability  cant earn taxable $  but if ut wasn't taxable i could
1305947908789604998,"Hi Taylor, I have 35 years at the same courier company and I drive 400km per day (90k per year) from West Vancouver to Chilliwack and back. I was really  ; of the practice tests on the ICBC website and passed them both, without studying. However, as more obstacles and fees are being put in place, I have deci ; looking forward to driving for you as well, as an additional revenue stream. But, I don't have a class 4 because it has never been required. I wrote two  ; ded to wait and see if there is a public backlash after there are no ride hailing drivers (other than taxi drivers whom the public hate) or a change of g ; overnment to get rid of these obstacles. I would start today, if not for these problems. Keep me posted. Thanks, Ian."
1341512730320177732,Oh I don't want to drive I thought that was just for hailing
1119661494501684434,No help needed. Just don't have the right type of license. :-( ; No - tell me more?
1323033902473679054,Oh I just wanted to get some more information ; No I was going to book the Class 4 license but I was curious if the fairs are going to be higher here than in Ontario before I go down that road because  ; when I contacted ICBC about insurance they said my rates would go up 1500 a year so I want to be sure It's going to be worth doing all this running aroun ; d road test and physicals  ; I used to Uber in Ontario but my whole car insurance was a third of ICBC is quoting ; I'm really just trying to see if it's worth it do you have any idea on what drivers can expect for an hourly rate roughly ; Ya I'm trying to figure out if I'm going to drive with Uber or Lyft I booked in for an info session next Monday and am doing my class 4 license written t ; Well that's great I'm going to write my class 4 license next week
1324333532456698524,That was a mistake applying as a driver. I was thinking that it was a user application
1325849937720748360,Thanks still thinking about whether to progress and getting the class 4. Realize I didn't sign up with a referral so no real incentive to keep going with ;  process but will let you know if I do.  Thanks Adrian
1309058682909821212,"I have all the stuff , only thing I don't have is the vunrability check because it's costs too much ; When will Lyft start in bc"
1337927171435758528,taylor please call me 250 307 5417 ; i tried that but  didnt work ; st that? also can you please tell me more about your car rental program? thanks ; ing of hopping with  you or uber.. I have everything but the car which i am shopping for...a used hybrid.  question is can it be rebuilt? any rules again
896839453747035516,"Hi Taylor, Sorry I subscribed to Lyft by mistake. It was meant to be as a user and not driver application. Can you remove me from your list? Thanks."
1342689764814645482,"Hi Tyler ,  I have everything.. like class 4 and so but I'm in process of searching and buying a car ; Planning to buy Toyota Corolla 2015-2017 ; Should I upload my licence for now ? It's only the paper licence since I need to wait for the card one .. ; Thanks Taylor , will do that now ; I tried to upload but the paper licence is missing serial code .. ; I have everything now , submitted the commercial record from icbc , and inspection report from Canadian tire ; e for that  ; Cheers  😘 ; uickly went to get my class 4 and so  ; Hope it comes to Vancouver soon ☺️ ; ication way before  did for Uber , that I'm all done with Uber but still waiting on Lyft . I want to be able drive first day they come :))) ; Sorry to bother .. I was hoping wake up today with news that's "" you can start riding Lyft today !""  But still waiting .. any news ?"
875121810201331422,Hey
1153277923545268862,I don't have a license ; I don't driv2 ; I don't drive
1322174169302774112,STOPALL
1252746757638087364,"Sorry not interested, except as a passenger."
1293153578934298950,Is my driving record is approved?
1318701878193848764,Can I drive on my class 5 license?  Otherwise quite a bit of studying to do... to get class 4
881354502931641496,I just clicked the ad in the app. Am not actually applying. Can you turn off the wave of email and text notifications for me please!?
1306821395028401016,I have only class 5.i need the other one.yes please
1324286908842326742,"Hi I wanted to book a drive and it's confusing in the website ..regards anita ; Alright then i hope it's coming soon, working at set without a like"
1330231287597640456,Hi! Could you remove me from any lists? I didn't mean to sign up as ;  a driver! 😬  ; Liked “Yes!!! We are so ready to launch so that you can start takin ; g Lyft's everywhere!! It's going to be the best! Legal: http://lft.
1347807143021210550,Sure ; I have class 1 license ; Would you mind giving me a cal
1330049785477255470,"I just getting it started. Need to get my class 4 sorted out ; he bonus. I didn't realize it would take effect the day the application started. I thought it would have been from when the application was fully complet ; ed ; I have my air brakes endorsement, so a lot of the reading is review"
1291088409029719030,Hey Taylor. Good morning
1341027730206458692,Hi
1318885163365646870,Ya still need to get the class 4 license
1343500514584918746,"t to get class 4 license in 2 weeks.  ; Oh hi Taylor. Is you real person? Thanks for the contact anyway. I had my medical examination done just yesterday. And the doctor faxed to ICBC and expec ; I own two cars. One is 2011 Honda CR-V and the other is 2014 Mercedes CLA250. I know that Lyft only accepts vehicle newer than 2010. Does that mean, I ca ; nnot use CR-V in 2 years?"
1332261622867688350,"Hi Taylor, I didn't register my car because it's not modern than 2010. I'll pay a new one after I pass class 4 test. Thanks ; I ask if I can to register current car until I buy a new one? ; Thanks"
1323012054881616410,"Hi Taylor thanks getting back to me ; I was wondering if Lyft is willing to give exemptions to any new drivers with vehicles a few years older than what is required. I have all other qualific ; ations (class 4, clean record, etc.) Plus over ten years in customer service and even have had training and have driven has a chauffeur in Europe.  My pe ; rsonal car now is a 2008 Subaru sti hatch back.  ; To bad.. your Vancouver area will be short drivers"
1333168137978434256,Hey
1306845353016930968,I'm no longer interested in driving. My Vehicle is too old.
630770588882163102,In process of acquiring thanks
1172698753956659780,Phone call
1136876946944382472,Hello yes I'm still very interested - working on my commercial learners 1st ; Yes by next week hopefully
759426079863670786,"I have some questions abt the requirements ; Is there a special liscense needed? ; Also, is there requirements on my driving history? ; I just moved from usa so my clean driving history is that not acceptable? ; I mean to say my clean driving history is from usa ; But no canadian driving history"
1322458873430298654,"My vehicle is a 2006 Rav 4. It's in good, clean condition and well maintained, however, it exceeds your age limit."
1330186088316467464,When I am ready I will do it. In the mean time. Please stop contacting me. I have unsubscribed from the many emails now stop texting me!
1346392073736915818,Hello
1319665375583361320,I need to get a class 4 license first .
1320092980166486508,Hi is Lyft working in vancouver now :)
1322495632427002034,"Sorry , no need anymore"
1321021565867021000,Remove me and phone number from the list please. My car is a 2-door
1306444305630265880,"Already uploaded my ICBC commcl. driving record several times. Still not showing. ; Tried doing that on the ICBC website and for some reason the license serial number won't get recognized by ICBC. It says to call them. So I did and just  ; asked for my abstract via email. "
1303106063331382052,"Hey sorry, I think I may need to cancel my application as I thought I may be able to make some extra cash on the weekends but I'm a professional driver a ; lready and I would need to enter this work in my log book as well, which would mess up my required time off duty. If I got caught not recording those hou ; rs I could be in big trouble if something happened."
1107050869121130572,I dont have the proper licwnce to apply
1322539303312341568,"Hi Taylor, ; Only class 5"
1330001162281728594,I don't want  thxs
1309025368142456876,Hi Taylor I stopped the process as my vehicle isn't new enough to meet your requirements.
1311053568062112094,I want to delete my account
1314155506253112068,This background check is vulnerable record check by RCMP?
1303268060602108770,Hi Taylor. I'm still waiting for my class 4 BCDL road test November 15th. Can I work for Lift and Uber or I have to choose one of them. Stan ; Thanks ; And ; What are the approximate the rates you charge customers per km driven and minutes spent in the vehicle and what percentage goes to the driver? ; Thanks And what is approximately the percentage that goes to the drivers?
1331321729970024792,"HelloTaylor.Is class 3 license good to drive for Lyft ? ; I will as soon as get home.thank you ; Taylor,can you please give me a contact number from a British Columbia rep.I can't get my computer to accept a PDF file. ; Surrey"
1339284680580159816,"Hi Taylor, I'm working on criminal records check and vehicle inspection. Otherwise, I have everything else required. ; Any update for expected launch date in Vancouver?"
1328847255298691220,Yes
1318911746096600058,I don't have commercial license yet. ; Is there a program by lyft to get commercial license.
1203880349565622388,You can actually remove me from your list. I have no plans to go for my class 4
1332360260680364258,I don't have class 4 license
1248821772508629124,"Hi Taylor, I got my car serviced one or two months ago. Can I use that for application? ; Mine is class 5"
1330107600870339072,"What r u guys sorry,might have filled out wrong application ; No I'm not interested"
1117926746251144240,No thank you. Stop texting me
1342229052607863232,Hello ; I am not interested to be a driver ; Now
1308431213160331914,Hi Taylor   I need new background check form. Please can send me new background check form? The one I filled out  not carry all my address.
1344011762945669450,Ok thank you
1304306180163828020,Where do i get it? ; When does Lyfy start to operate in Vancouver?
1027212709014682110,Please cancel my application
1311456810826064874,Hi Taylor so after sending you all the info when I would be able to start driving ?
1307291273042430568,Take me off this list permanently
1318841695643744618,I'm still getting my commercial license ; Nope
1322792571560448154,I applied by accident ; Thanks. I use the service
1311847378141311332,I'm not a Lyft driver. Stop texting me please
1328062418938073778,I am Bill for the application. ; I have class 5
1309109128756326430,We need inspections Tesla model 3 ; What does that means personal lnsurance ?
930706780711621770,"Could you call me please, I have some questions for you.  ; Yes, you can call me now. "
1305829617320038436,"Apparently my car is too old. ; Sorry,my vehicle is 2009 with over ¤10 k maintenance. ; Nope"
1316693853926080708,"Yes, please. ; It won't let me load my vehicle info ; I currently have a class 5 with air but I have held a class 2 in the past."
1333706811420427170,I will finish my application just been a bit busy ; How can I contact your company via phone? ; I need to know why my application is being refused? I have a clean driving record and there is no discrepancy on my record ; I have a class 1 driving license ; I'm not sure where you're getting your information from?
1309408942048125460,Stopall
1326586161642357528,I need help can you Call me back
1324668908331508588," Hey Taylor, I'm just in the process of getting my class 4 license and the car inspection should be easy. I was at the small business event you guys had  ; in Vancouver at Blackbird and I understand there is a way to get reimbursed for the money spent on my application? ; Hey! Thank you so much. Yes please. Appreciate it. ; Okay sounds good! ; Also, I need to take my test to get my class 4. Do you know what the fastest way to do this is?"
1236426209383238598,I wish I could drive for Lyft but I don't have a car
1327409342715298428,I have my class 4 learner's but not a car yet that's 2010 or newer ; Are you guys going to have rentals or leases ; I'm thinking about purchasing one
1338181735575990516,I m unable to join as my car is old model
1350324346773168776,Hi can I call u ; I am registering for Lyft I got my class 4 license but original license coming in a week with picture .  Did my police clearance going to receive report  ; in a week.
1322469736951367800,"Hello, I'm still waiting to complete my class four license, I will complete the application once I've achieve that, thanks ; I heard Lyft is offering subsidy for class four license, how exactly does that works?"
1322697250502431688,Help ; Nope
1343248036895666782,Not interested
1318371684977167194,I'm in the process of getting my class 4 license soon as I get it I'll get my commercial Driver report
1305888670639083846,"Hi Taylor, I am interested and have my class 4 but my vehicle is a 2009 Toyota highlander hybrid. As your minimum is 2010 I will not be able to work with Lyft. ; I only have 2009 Toyota highlander hybrid. Is this eligible? ; I'm not eligible ; Noted"
994128182440797866,STOPALL
1311450154036470728,Hi    I am interested to drive lyft
1318666040624720290,Haven't gotten it yet. Still mulling if feasible to LYFT in white rock/south Surrey area
1213450123995890286,Hi Taylor ; I dont have class 4 ; How? ; Do I need commercial insurance from icbc for Lyft?
1345818261219545258,Hi  Thank you for texting. Actually I've figured out that I can't go further. Since the last winter I've got a ticket which gave me pretty high score. So ;  I don't think lyft will approve me.
1204221970098074386,Can you remove me as a driver signup. I thought i was signing up as a user for when you start operations. ; 👍
1052048054074437982,"Hi Taylor, I Apologize,  I thought I was Signing up for Service from Lyft, to be Pro-Active for the Future  I don't have any Drivers License or a car"
977030641243967112,Ok. Need help
1314082982990833966,"Hey Taylor, The thing is I have a class 5 license"
1335845491673929920,help ;) ; No ... class 5
1322225994001520928,Hi
1308601051772271110,I don't have level 4 license and that has held me back.
1131523598369543264,I already submitted it online
1310042667653693722,I don't want to be a driver. Please remove me off this list. I just want to use Lyft when it comes.
1323156070400245790,Hi there ; Yes
1309499328452633124,Call me
1328735080351643728,Hey Taylor.  I am curious.  Does Lyft in Vancouver have the Express service where one can rent a vehicle and use it instead of using their own?
1225596435123179674,"Hi ,Taylor !There is some interest to drive for Lyft but lots of questions?I do have class 1 drivers license but I believe if pulling some hours with Lyf ; t May effect my weekly hours that I can drive commercially!If you can address that maybe a start ... Also Sin # over the internet is a concern!If you can ;  send me information so I can read and make a decision!!! ; Will have step back for now but if things change in the future I will might opt with Lyft  Thanks for your response back !"
1318876102537220154,"Hi Taylor, I live in Abbotsford and the closest Lyft is in Vancouver so I stopped application because it's not in the area I live in ; No Vancouver is about an hr drive from where I live. If you guys come to Abbotsford I would be interested. Maybe one day, thanks"
1303873257103102964,"Hi Taylor, I am just working on getting a class 4 license to drive, I have immaculate clean driving record...any chance you can actually call me and chat ;  about the opportunities with Lyft? ; Clean Drivers license for 30 years ; My abtract record will prove it! Canada 🇨🇦"
1325383573637362092,"Hi Taylor...I need some assistance and information before I proceed on this application. Please let me know what is the best way to connect and discuss i ; n detail. Thanks, Nikhil"
1302774917539809290,I'm looking for extra money I E in Vancouver Friday Saturday night / holidays do I have to get business insurance for this ?
1306488476284568344,When is lift officially launching here in Vancouver and do i absolutely need a class 4 to get started
1328785370934133030,Ok sir when I am free i will text you thank  you sir...
535542819712464412,"Hi Taylor. As the application asks for my DL number, I figured I should attain my BC class 4 in order to complete the process. Is this correct? ; Yes I do, have registered for Oct. 17 session. Thanks!"
1337224854414234396,"I currently do not have a class 4 license, but will be getting one ASAP"
1305774146555398300,Hello
1313606772048709718,I dont hav car anymore
